id,im_path,label_path,unlabelled,asphalt,dirt,mud,water,gravel,other-terrain,tree-trunk,tree-foliage,bush,fence,structure,pole,vehicle,rock,log,other-object,sky,grass
1639698143-050984034,./sample/images\1639698143-050984034.png,./sample/labels\1639698143-050984034.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698147-784739498,./sample/images\1639698147-784739498.png,./sample/labels\1639698147-784739498.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698151-185276870,./sample/images\1639698151-185276870.png,./sample/labels\1639698151-185276870.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698158-317902965,./sample/images\1639698158-317902965.png,./sample/labels\1639698158-317902965.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698162-119246012,./sample/images\1639698162-119246012.png,./sample/labels\1639698162-119246012.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698167-251692021,./sample/images\1639698167-251692021.png,./sample/labels\1639698167-251692021.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698172-052177472,./sample/images\1639698172-052177472.png,./sample/labels\1639698172-052177472.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698173-920176986,./sample/images\1639698173-920176986.png,./sample/labels\1639698173-920176986.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698180-917748327,./sample/images\1639698180-917748327.png,./sample/labels\1639698180-917748327.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698184-783921091,./sample/images\1639698184-783921091.png,./sample/labels\1639698184-783921091.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698194-053417160,./sample/images\1639698194-053417160.png,./sample/labels\1639698194-053417160.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698198-518668201,./sample/images\1639698198-518668201.png,./sample/labels\1639698198-518668201.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698205-652709450,./sample/images\1639698205-652709450.png,./sample/labels\1639698205-652709450.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698209-319087764,./sample/images\1639698209-319087764.png,./sample/labels\1639698209-319087764.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698214-453297938,./sample/images\1639698214-453297938.png,./sample/labels\1639698214-453297938.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698218-319718525,./sample/images\1639698218-319718525.png,./sample/labels\1639698218-319718525.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698223-251912457,./sample/images\1639698223-251912457.png,./sample/labels\1639698223-251912457.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698227-985496616,./sample/images\1639698227-985496616.png,./sample/labels\1639698227-985496616.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698234-186034600,./sample/images\1639698234-186034600.png,./sample/labels\1639698234-186034600.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698240-521234643,./sample/images\1639698240-521234643.png,./sample/labels\1639698240-521234643.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639698245-986736985,./sample/images\1639698245-986736985.png,./sample/labels\1639698245-986736985.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698247-186837490,./sample/images\1639698247-186837490.png,./sample/labels\1639698247-186837490.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698254-121283724,./sample/images\1639698254-121283724.png,./sample/labels\1639698254-121283724.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698264-121821573,./sample/images\1639698264-121821573.png,./sample/labels\1639698264-121821573.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698267-721834978,./sample/images\1639698267-721834978.png,./sample/labels\1639698267-721834978.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698270-121778182,./sample/images\1639698270-121778182.png,./sample/labels\1639698270-121778182.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698276-521973200,./sample/images\1639698276-521973200.png,./sample/labels\1639698276-521973200.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698283-592816089,./sample/images\1639698283-592816089.png,./sample/labels\1639698283-592816089.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698289-257233342,./sample/images\1639698289-257233342.png,./sample/labels\1639698289-257233342.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698291-325452899,./sample/images\1639698291-325452899.png,./sample/labels\1639698291-325452899.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698297-723336104,./sample/images\1639698297-723336104.png,./sample/labels\1639698297-723336104.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639698298-656853129,./sample/images\1639698298-656853129.png,./sample/labels\1639698298-656853129.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
1639698307-392062012,./sample/images\1639698307-392062012.png,./sample/labels\1639698307-392062012.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698307-725413882,./sample/images\1639698307-725413882.png,./sample/labels\1639698307-725413882.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698307-925458106,./sample/images\1639698307-925458106.png,./sample/labels\1639698307-925458106.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698308-325508249,./sample/images\1639698308-325508249.png,./sample/labels\1639698308-325508249.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639698308-592209369,./sample/images\1639698308-592209369.png,./sample/labels\1639698308-592209369.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639698311-992694482,./sample/images\1639698311-992694482.png,./sample/labels\1639698311-992694482.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698314-059700177,./sample/images\1639698314-059700177.png,./sample/labels\1639698314-059700177.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698318-726496585,./sample/images\1639698318-726496585.png,./sample/labels\1639698318-726496585.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698326-193800738,./sample/images\1639698326-193800738.png,./sample/labels\1639698326-193800738.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698330-260162823,./sample/images\1639698330-260162823.png,./sample/labels\1639698330-260162823.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698333-260114566,./sample/images\1639698333-260114566.png,./sample/labels\1639698333-260114566.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698337-260841831,./sample/images\1639698337-260841831.png,./sample/labels\1639698337-260841831.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698342-195476416,./sample/images\1639698342-195476416.png,./sample/labels\1639698342-195476416.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698351-930972922,./sample/images\1639698351-930972922.png,./sample/labels\1639698351-930972922.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698355-998767729,./sample/images\1639698355-998767729.png,./sample/labels\1639698355-998767729.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698362-999652765,./sample/images\1639698362-999652765.png,./sample/labels\1639698362-999652765.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698366-332471358,./sample/images\1639698366-332471358.png,./sample/labels\1639698366-332471358.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698368-265969780,./sample/images\1639698368-265969780.png,./sample/labels\1639698368-265969780.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698378-600322790,./sample/images\1639698378-600322790.png,./sample/labels\1639698378-600322790.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698385-268389491,./sample/images\1639698385-268389491.png,./sample/labels\1639698385-268389491.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698388-869279393,./sample/images\1639698388-869279393.png,./sample/labels\1639698388-869279393.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698391-935491816,./sample/images\1639698391-935491816.png,./sample/labels\1639698391-935491816.png,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698398-671449371,./sample/images\1639698398-671449371.png,./sample/labels\1639698398-671449371.png,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698402-672393609,./sample/images\1639698402-672393609.png,./sample/labels\1639698402-672393609.png,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698403-139312050,./sample/images\1639698403-139312050.png,./sample/labels\1639698403-139312050.png,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
1639698410-141599663,./sample/images\1639698410-141599663.png,./sample/labels\1639698410-141599663.png,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698418-543424099,./sample/images\1639698418-543424099.png,./sample/labels\1639698418-543424099.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698420-944105778,./sample/images\1639698420-944105778.png,./sample/labels\1639698420-944105778.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698427-216274543,./sample/images\1639698427-216274543.png,./sample/labels\1639698427-216274543.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698429-546152080,./sample/images\1639698429-546152080.png,./sample/labels\1639698429-546152080.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698436-414806717,./sample/images\1639698436-414806717.png,./sample/labels\1639698436-414806717.png,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698439-815290519,./sample/images\1639698439-815290519.png,./sample/labels\1639698439-815290519.png,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
1639698449-082704740,./sample/images\1639698449-082704740.png,./sample/labels\1639698449-082704740.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1
1639698450-019859542,./sample/images\1639698450-019859542.png,./sample/labels\1639698450-019859542.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1
1639698455-017128614,./sample/images\1639698455-017128614.png,./sample/labels\1639698455-017128614.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698456-749300754,./sample/images\1639698456-749300754.png,./sample/labels\1639698456-749300754.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
1639698460-481685397,./sample/images\1639698460-481685397.png,./sample/labels\1639698460-481685397.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1639698461-481840820,./sample/images\1639698461-481840820.png,./sample/labels\1639698461-481840820.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1639698465-481199686,./sample/images\1639698465-481199686.png,./sample/labels\1639698465-481199686.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
1639698467-814809055,./sample/images\1639698467-814809055.png,./sample/labels\1639698467-814809055.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
1639698469-815122364,./sample/images\1639698469-815122364.png,./sample/labels\1639698469-815122364.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639698471-815600580,./sample/images\1639698471-815600580.png,./sample/labels\1639698471-815600580.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639698473-481786775,./sample/images\1639698473-481786775.png,./sample/labels\1639698473-481786775.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698474-814947584,./sample/images\1639698474-814947584.png,./sample/labels\1639698474-814947584.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698499-553333096,./sample/images\1639698499-553333096.png,./sample/labels\1639698499-553333096.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
1639698500-419969469,./sample/images\1639698500-419969469.png,./sample/labels\1639698500-419969469.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639698506-889360728,./sample/images\1639698506-889360728.png,./sample/labels\1639698506-889360728.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698507-955153051,./sample/images\1639698507-955153051.png,./sample/labels\1639698507-955153051.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698520-424750726,./sample/images\1639698520-424750726.png,./sample/labels\1639698520-424750726.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698524-424671448,./sample/images\1639698524-424671448.png,./sample/labels\1639698524-424671448.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698532-427426374,./sample/images\1639698532-427426374.png,./sample/labels\1639698532-427426374.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698536-493291278,./sample/images\1639698536-493291278.png,./sample/labels\1639698536-493291278.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698542-829523157,./sample/images\1639698542-829523157.png,./sample/labels\1639698542-829523157.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698553-096705899,./sample/images\1639698553-096705899.png,./sample/labels\1639698553-096705899.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698559-962918891,./sample/images\1639698559-962918891.png,./sample/labels\1639698559-962918891.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698564-630965163,./sample/images\1639698564-630965163.png,./sample/labels\1639698564-630965163.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698573-900308391,./sample/images\1639698573-900308391.png,./sample/labels\1639698573-900308391.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698582-503666961,./sample/images\1639698582-503666961.png,./sample/labels\1639698582-503666961.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698592-372949220,./sample/images\1639698592-372949220.png,./sample/labels\1639698592-372949220.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698597-836044575,./sample/images\1639698597-836044575.png,./sample/labels\1639698597-836044575.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698598-768719151,./sample/images\1639698598-768719151.png,./sample/labels\1639698598-768719151.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698599-301262300,./sample/images\1639698599-301262300.png,./sample/labels\1639698599-301262300.png,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698600-633638936,./sample/images\1639698600-633638936.png,./sample/labels\1639698600-633638936.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698601-232954794,./sample/images\1639698601-232954794.png,./sample/labels\1639698601-232954794.png,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1639698601-765734309,./sample/images\1639698601-765734309.png,./sample/labels\1639698601-765734309.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639698602-231827295,./sample/images\1639698602-231827295.png,./sample/labels\1639698602-231827295.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698607-960582685,./sample/images\1639698607-960582685.png,./sample/labels\1639698607-960582685.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698608-694083359,./sample/images\1639698608-694083359.png,./sample/labels\1639698608-694083359.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698608-827442560,./sample/images\1639698608-827442560.png,./sample/labels\1639698608-827442560.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698610-294920895,./sample/images\1639698610-294920895.png,./sample/labels\1639698610-294920895.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1639698611-897417503,./sample/images\1639698611-897417503.png,./sample/labels\1639698611-897417503.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698613-028333128,./sample/images\1639698613-028333128.png,./sample/labels\1639698613-028333128.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698617-229826996,./sample/images\1639698617-229826996.png,./sample/labels\1639698617-229826996.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698622-897342155,./sample/images\1639698622-897342155.png,./sample/labels\1639698622-897342155.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698626-502537106,./sample/images\1639698626-502537106.png,./sample/labels\1639698626-502537106.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698632-560522048,./sample/images\1639698632-560522048.png,./sample/labels\1639698632-560522048.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639698636-958917271,./sample/images\1639698636-958917271.png,./sample/labels\1639698636-958917271.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698639-558126319,./sample/images\1639698639-558126319.png,./sample/labels\1639698639-558126319.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698646-619850443,./sample/images\1639698646-619850443.png,./sample/labels\1639698646-619850443.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698649-617215093,./sample/images\1639698649-617215093.png,./sample/labels\1639698649-617215093.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698650-617270990,./sample/images\1639698650-617270990.png,./sample/labels\1639698650-617270990.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698657-752064601,./sample/images\1639698657-752064601.png,./sample/labels\1639698657-752064601.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698668-017380355,./sample/images\1639698668-017380355.png,./sample/labels\1639698668-017380355.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698671-551255071,./sample/images\1639698671-551255071.png,./sample/labels\1639698671-551255071.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698676-749683792,./sample/images\1639698676-749683792.png,./sample/labels\1639698676-749683792.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698680-750963473,./sample/images\1639698680-750963473.png,./sample/labels\1639698680-750963473.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698689-077545623,./sample/images\1639698689-077545623.png,./sample/labels\1639698689-077545623.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698690-210964497,./sample/images\1639698690-210964497.png,./sample/labels\1639698690-210964497.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698699-140583232,./sample/images\1639698699-140583232.png,./sample/labels\1639698699-140583232.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698705-337958442,./sample/images\1639698705-337958442.png,./sample/labels\1639698705-337958442.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698708-202662044,./sample/images\1639698708-202662044.png,./sample/labels\1639698708-202662044.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698712-400251718,./sample/images\1639698712-400251718.png,./sample/labels\1639698712-400251718.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698717-466157959,./sample/images\1639698717-466157959.png,./sample/labels\1639698717-466157959.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698724-397418698,./sample/images\1639698724-397418698.png,./sample/labels\1639698724-397418698.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698729-592918642,./sample/images\1639698729-592918642.png,./sample/labels\1639698729-592918642.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698732-526812852,./sample/images\1639698732-526812852.png,./sample/labels\1639698732-526812852.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698737-328302041,./sample/images\1639698737-328302041.png,./sample/labels\1639698737-328302041.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698739-124828287,./sample/images\1639698739-124828287.png,./sample/labels\1639698739-124828287.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
1639698740-658625578,./sample/images\1639698740-658625578.png,./sample/labels\1639698740-658625578.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1639698750-382944928,./sample/images\1639698750-382944928.png,./sample/labels\1639698750-382944928.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698751-581593862,./sample/images\1639698751-581593862.png,./sample/labels\1639698751-581593862.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698758-174487946,./sample/images\1639698758-174487946.png,./sample/labels\1639698758-174487946.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698759-373328667,./sample/images\1639698759-373328667.png,./sample/labels\1639698759-373328667.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698766-833345552,./sample/images\1639698766-833345552.png,./sample/labels\1639698766-833345552.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698770-295434054,./sample/images\1639698770-295434054.png,./sample/labels\1639698770-295434054.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698779-952251628,./sample/images\1639698779-952251628.png,./sample/labels\1639698779-952251628.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698783-416196300,./sample/images\1639698783-416196300.png,./sample/labels\1639698783-416196300.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698790-673874493,./sample/images\1639698790-673874493.png,./sample/labels\1639698790-673874493.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698794-137320288,./sample/images\1639698794-137320288.png,./sample/labels\1639698794-137320288.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698799-866147363,./sample/images\1639698799-866147363.png,./sample/labels\1639698799-866147363.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698806-591799556,./sample/images\1639698806-591799556.png,./sample/labels\1639698806-591799556.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698813-384261613,./sample/images\1639698813-384261613.png,./sample/labels\1639698813-384261613.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698817-049262568,./sample/images\1639698817-049262568.png,./sample/labels\1639698817-049262568.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698821-578193116,./sample/images\1639698821-578193116.png,./sample/labels\1639698821-578193116.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698828-504581062,./sample/images\1639698828-504581062.png,./sample/labels\1639698828-504581062.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698835-300056924,./sample/images\1639698835-300056924.png,./sample/labels\1639698835-300056924.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
